Date,Open,High,Low,Close,Adj Close,Volume,Day
2015-09-28,28.4625,28.6425,28.110001,28.110001,25.624498,208436000,159
2015-09-29,28.2075,28.377501,26.965,27.264999,24.854218,293461600,160
2015-09-30,27.5425,27.885,27.182501,27.575001,25.136812,265892000,161
2015-10-01,27.2675,27.405001,26.827499,27.395,24.972727,255716400,162
2015-10-02,27.002501,27.752501,26.887501,27.594999,25.155045,232079200,163
2015-10-05,27.469999,27.842501,27.2675,27.695,25.246197,208258800,164
2015-10-06,27.657499,27.934999,27.442499,27.827499,25.36698,192787200,165
2015-10-07,27.934999,27.942499,27.352501,27.695,25.246197,187062400,166
2015-10-08,27.547501,27.547501,27.0525,27.375,24.954493,247918400,167
2015-10-09,27.5,28.07,27.372499,28.030001,25.551577,211064400,168
2015-10-12,28.182501,28.1875,27.860001,27.9,25.433067,121868800,169
2015-10-13,27.705,28.112499,27.67,27.9475,25.476368,132197200,170
2015-10-14,27.8225,27.879999,27.389999,27.5525,25.116299,177849600,171
2015-10-15,27.7325,28.025,27.622499,27.965,25.492323,150694000,172
2015-10-16,27.945,28,27.6325,27.76,25.30545,156930400,173
2015-10-19,27.700001,27.9375,27.5275,27.932501,25.462702,119036800,174
2015-10-20,27.834999,28.5425,27.705,28.442499,25.927607,195871200,175
2015-10-21,28.5,28.895,28.424999,28.440001,25.925323,167180800,176
2015-10-22,28.5825,28.875,28.525,28.875,26.321863,166616400,177
2015-10-23,29.174999,29.807501,29.0825,29.77,27.137722,237467600,178
2015-10-26,29.52,29.532499,28.73,28.82,26.271725,265335200,179
2015-10-27,28.85,29.135,28.497499,28.637501,26.10536,279537600,180
2015-10-28,29.2325,29.825001,29.014999,29.817499,27.181026,342205600,181
2015-10-29,29.674999,30.172501,29.567499,30.1325,27.468172,204909200,182
2015-10-30,30.247499,30.305,29.862499,29.875,27.233446,197461200,183
2015-11-02,30.200001,30.34,29.9025,30.295,27.616302,128813200,184
2015-11-03,30.1975,30.872499,30.174999,30.6425,27.933081,182076000,185
2015-11-04,30.782499,30.955,30.405001,30.5,27.803185,179544400,186
2015-11-05,30.4625,30.672501,30.045,30.23,27.675009,158210800,187
2015-11-06,30.2775,30.452499,30.155001,30.264999,27.707058,132169200,188
2015-11-09,30.24,30.452499,30.012501,30.1425,27.594908,135485600,189
2015-11-10,29.225,29.5175,29.014999,29.192499,26.725195,236511600,190
2015-11-11,29.092501,29.355,28.8025,29.0275,26.574139,180872000,191
2015-11-12,29.065001,29.205,28.9125,28.93,26.484882,130102400,192
2015-11-13,28.799999,28.8925,28.067499,28.084999,25.711298,183249600,193
2015-11-16,27.844999,28.559999,27.75,28.545,26.132427,152426800,194
2015-11-17,28.73,28.762501,28.33,28.422501,26.020273,110467600,195
2015-11-18,28.940001,29.372499,28.875,29.3225,26.844212,186698800,196
2015-11-19,29.41,29.9375,29.190001,29.695,27.18523,173183200,197
2015-11-20,29.799999,29.98,29.7125,29.825001,27.304241,137148400,198
2015-11-23,29.817499,29.932501,29.334999,29.4375,26.949492,129930000,199
2015-11-24,29.3325,29.8375,29.280001,29.719999,27.208118,171212800,200
2015-11-25,29.8025,29.807501,29.48,29.5075,27.013578,85553200,201
2015-11-27,29.5725,29.602501,29.4,29.452499,26.963221,52185600,202
2015-11-30,29.497499,29.852501,29.4375,29.575001,27.075369,156721200,203
2015-12-01,29.6875,29.702499,29.215,29.334999,26.85565,139409600,204
2015-12-02,29.334999,29.5275,29.02,29.07,26.61305,133546400,205
2015-12-03,29.137501,29.1975,28.555,28.799999,26.365873,166278000,206
2015-12-04,28.8225,29.8125,28.7775,29.7575,27.242443,231108000,207
2015-12-07,29.745001,29.965,29.452499,29.57,27.070797,128336800,208
2015-12-08,29.379999,29.65,29.215,29.557501,27.059351,137238000,209
2015-12-09,29.41,29.422501,28.77,28.905001,26.461998,185445600,210
2015-12-10,29.01,29.235001,28.877501,29.0425,26.587873,116850800,211
2015-12-11,28.797501,28.8475,28.2125,28.295,25.903557,187544800,212
2015-12-14,28.045,28.17,27.4475,28.120001,25.743347,257274800,213
2015-12-15,27.985001,28.200001,27.5875,27.622499,25.287891,213292400,214
2015-12-16,27.7675,27.997499,27.200001,27.834999,25.48243,224954000,215
2015-12-17,28.004999,28.0625,27.245001,27.245001,24.942293,179091200,216
2015-12-18,27.227501,27.379999,26.452499,26.5075,24.26713,385813200,217
2015-12-21,26.82,26.842501,26.3925,26.8325,24.564663,190362400,218
2015-12-22,26.85,26.93,26.612499,26.807501,24.541773,131157600,219
2015-12-23,26.817499,27.2125,26.799999,27.1525,24.857618,130629600,220
2015-12-24,27.25,27.25,26.987499,27.0075,24.724871,54281600,221
2015-12-28,26.897499,26.922501,26.545,26.705,24.447937,106816800,222
2015-12-29,26.74,27.3575,26.715,27.184999,24.887367,123724800,223
2015-12-30,27.145,27.174999,26.795,26.83,24.562376,100855200,224
2015-12-31,26.752501,26.7575,26.205,26.315001,24.090902,163649200,225
2016-01-04,25.6525,26.342501,25.5,26.3375,24.111504,270597600,226
2016-01-05,26.4375,26.4625,25.602501,25.6775,23.507282,223164000,227
2016-01-06,25.139999,25.592501,24.967501,25.174999,23.047247,273829600,228
2016-01-07,24.67,25.032499,24.1075,24.112499,22.074551,324377600,229
2016-01-08,24.637501,24.7775,24.190001,24.24,22.191273,283192000,230
2016-01-11,24.7425,24.764999,24.334999,24.6325,22.550602,198957600,231
2016-01-12,25.137501,25.172501,24.709999,24.99,22.877888,196616800,232
2016-01-13,25.08,25.297501,24.325001,24.3475,22.289692,249758400,233
2016-01-14,24.49,25.120001,23.934999,24.879999,22.77718,252680400,234
2016-01-15,24.049999,24.4275,23.84,24.282499,22.230181,319335600,235
2016-01-19,24.602501,24.6625,23.875,24.165001,22.12261,212350800,236
2016-01-20,23.775,24.547501,23.355,24.1975,22.152369,289337600,237
2016-01-21,24.264999,24.469999,23.735001,24.075001,22.040224,208646000,238
2016-01-22,24.657499,25.365,24.592501,25.355,23.212036,263202000,239
2016-01-25,25.379999,25.3825,24.8025,24.860001,22.758871,207178000,240
2016-01-26,24.9825,25.219999,24.5175,24.997499,22.884752,300308000,241
2016-01-27,24.01,24.157499,23.334999,23.355,21.381071,533478800,242
2016-01-28,23.4475,23.629999,23.0975,23.522499,21.534418,222715200,243
2016-01-29,23.6975,24.334999,23.5875,24.334999,22.27825,257666000,244
2016-02-01,24.1175,24.1775,23.85,24.1075,22.069975,163774000,245
2016-02-02,23.855,24.01,23.57,23.620001,21.623676,149428800,246
2016-02-03,23.75,24.209999,23.52,24.0875,22.051662,183857200,247
2016-02-04,23.965,24.3325,23.797501,24.15,22.228851,185886800,248
2016-02-05,24.129999,24.23,23.422501,23.504999,21.635159,185672400,249
2016-02-08,23.282499,23.924999,23.26,23.752501,21.86297,216085600,250
2016-02-09,23.5725,23.985001,23.4825,23.747499,21.858368,177324800,251
2016-02-10,23.98,24.0875,23.525,23.567499,21.692686,169374400,252
2016-02-11,23.4475,23.68,23.147499,23.424999,21.561523,200298800,253
2016-02-12,23.547501,23.625,23.252501,23.497499,21.628256,161405600,254
2016-02-16,23.754999,24.2125,23.6525,24.16,22.238054,196231600,255
2016-02-17,24.1675,24.5525,24.0375,24.530001,22.578619,179452800,256
2016-02-18,24.709999,24.7225,24.022499,24.065001,22.150612,156084000,257
2016-02-19,24,24.190001,23.950001,24.01,22.099989,141496800,258
2016-02-22,24.077499,24.225,23.98,24.219999,22.293278,137123200,259
2016-02-23,24.1,24.125,23.637501,23.672501,21.789337,127770400,260
2016-02-24,23.495001,24.094999,23.33,24.025,22.113792,145022800,261
2016-02-25,24.012501,24.190001,23.8125,24.190001,22.265667,110330800,262
2016-02-26,24.299999,24.504999,24.145,24.227501,22.30019,115964400,263
2016-02-29,24.215,24.557501,24.1625,24.172501,22.249561,140865200,264
2016-03-01,24.4125,25.192499,24.355,25.1325,23.133192,201628400,265
2016-03-02,25.127501,25.2225,24.91,25.1875,23.183815,132678400,266
2016-03-03,25.145,25.4275,25.112499,25.375,23.3564,147822800,267
2016-03-04,25.592501,25.9375,25.342501,25.752501,23.703869,184220400,268
2016-03-07,25.5975,25.7075,25.24,25.467501,23.441544,143315600,269
2016-03-08,25.195,25.440001,25.1,25.2575,23.248245,126247600,270
2016-03-09,25.327499,25.395,25.067499,25.280001,23.268963,108806800,271
2016-03-10,25.352501,25.559999,25.0375,25.2925,23.280458,134054400,272
2016-03-11,25.559999,25.57,25.375,25.565001,23.531288,109632800,273
2016-03-14,25.477501,25.727501,25.445,25.629999,23.59111,100304400,274
2016-03-15,25.99,26.295,25.9625,26.145,24.065145,160270800,275
2016-03-16,26.1525,26.577499,26.147499,26.4925,24.385002,153214000,276
2016-03-17,26.379999,26.6175,26.24,26.450001,24.345884,137682800,277
2016-03-18,26.584999,26.625,26.297501,26.48,24.373495,176820800,278
2016-03-21,26.4825,26.9125,26.285,26.477501,24.371199,142010800,279
2016-03-22,26.3125,26.8225,26.3025,26.68,24.55759,129777600,280
2016-03-23,26.620001,26.7675,26.475,26.532499,24.42182,102814000,281
2016-03-24,26.3675,26.5625,26.2225,26.4175,24.315968,104532000,282
2016-03-28,26.5,26.547501,26.264999,26.297501,24.205511,77645600,283
2016-03-29,26.2225,26.9475,26.219999,26.92,24.778496,124760400,284
2016-03-30,27.1625,27.605,27.15,27.389999,25.211102,182404400,285
2016-03-31,27.43,27.475,27.219999,27.247499,25.079939,103553600,286
2016-04-01,27.195,27.5,27.049999,27.497499,25.310055,103496000,287
2016-04-04,27.605,28.047501,27.567499,27.780001,25.570087,149424800,288
2016-04-05,27.377501,27.682501,27.355,27.452499,25.268635,106314800,289
2016-04-06,27.557501,27.745001,27.299999,27.74,25.533262,105616400,290
2016-04-07,27.487499,27.605,27.030001,27.135,24.976395,127207600,291
2016-04-08,27.227501,27.442499,27.0425,27.165001,25.004004,94326800,292
2016-04-11,27.2425,27.6525,27.2075,27.254999,25.086843,117630000,293
2016-04-12,27.334999,27.625,27.165001,27.610001,25.413609,108929200,294
2016-04-13,27.700001,28.084999,27.700001,28.01,25.781786,133029200,295
2016-04-14,27.905001,28.0975,27.8325,28.025,25.795591,101895600,296
2016-04-15,28.0275,28.075001,27.432501,27.4625,25.277836,187756000,297
2016-04-18,27.2225,27.237499,26.735001,26.870001,24.732471,243286000,298
2016-04-19,26.969999,27,26.557501,26.727501,24.601307,129539600,299
2016-04-20,26.66,27.022499,26.514999,26.782499,24.651932,122444000,300
2016-04-21,26.7325,26.7325,26.379999,26.4925,24.385002,126210000,301
2016-04-22,26.252501,26.620001,26.155001,26.42,24.318266,134732400,302
2016-04-25,26.25,26.4125,26.127501,26.27,24.180202,112126400,303
2016-04-26,25.977501,26.325001,25.977501,26.0875,24.012222,224064800,304
2016-04-27,24,24.6775,23.92,24.455,22.509583,458408400,305
2016-04-28,24.4025,24.469999,23.5625,23.7075,21.821556,328970800,306
2016-04-29,23.497499,23.68,23.127501,23.434999,21.570728,274126000,307
2016-05-02,23.4925,23.52,23.1,23.41,21.54772,192640400,308
2016-05-03,23.549999,23.934999,23.42,23.795,21.902088,227325200,309
2016-05-04,23.799999,23.975,23.455,23.547501,21.674282,164102000,310
2016-05-05,23.5,23.5175,23.17,23.309999,21.586302,143562000,311
2016-05-06,23.342501,23.362499,22.9625,23.18,21.465918,174799600,312
2016-05-09,23.25,23.442499,23.147499,23.1975,21.482124,131745600,313
2016-05-10,23.3325,23.3925,23.0275,23.355,21.627979,134747200,314
2016-05-11,23.370001,23.3925,23.115,23.127501,21.417301,114876400,315
2016-05-12,23.18,23.195,22.3675,22.584999,20.914917,305258800,316
2016-05-13,22.5,22.9175,22.5,22.629999,20.956589,177571200,317
2016-05-16,23.0975,23.5975,22.9125,23.469999,21.734468,245039200,318
2016-05-17,23.637501,23.674999,23.252501,23.372499,21.644182,187667600,319
2016-05-18,23.540001,23.8025,23.4725,23.639999,21.891907,168249600,320
2016-05-19,23.66,23.66,23.3925,23.549999,21.808558,121768400,321
2016-05-20,23.66,23.8575,23.629999,23.805,22.044703,128104000,322
2016-05-23,23.967501,24.297501,23.9175,24.1075,22.324825,152074400,323
2016-05-24,24.305,24.522499,24.209999,24.475,22.665157,140560800,324
2016-05-25,24.6675,24.934999,24.5275,24.905001,23.063362,152675200,325
2016-05-26,24.92,25.182501,24.66,25.102501,23.246256,225324800,326
2016-05-27,24.860001,25.1175,24.8125,25.0875,23.232363,145364800,327
2016-05-31,24.9,25.1,24.705,24.965,23.118921,169228800,328
2016-06-01,24.754999,24.885,24.5825,24.615,22.794802,116693200,329
2016-06-02,24.4,24.459999,24.157499,24.43,22.623482,160766400,330
2016-06-03,24.4475,24.567499,24.362499,24.48,22.669788,114019600,331
2016-06-06,24.497499,25.4725,24.387501,24.657499,22.834166,93170000,332
2016-06-07,24.8125,24.967501,24.74,24.7575,22.926769,89638000,333
2016-06-08,24.754999,24.889999,24.67,24.735001,22.905935,83392400,334
2016-06-09,24.625,24.997499,24.615,24.9125,23.070299,106405600,335
2016-06-10,24.6325,24.8375,24.620001,24.7075,22.880468,126851600,336
2016-06-13,24.672501,24.780001,24.275,24.334999,22.535507,152082000,337
2016-06-14,24.33,24.620001,24.1875,24.365,22.563292,127727600,338
2016-06-15,24.455,24.602501,24.2575,24.285,22.489208,117780800,339
2016-06-16,24.112499,24.4375,24.0175,24.387501,22.584124,125307200,340
2016-06-17,24.155001,24.1625,23.825001,23.8325,22.070169,244032800,341
2016-06-20,24,24.1425,23.7575,23.775,22.016918,137647600,342
2016-06-21,23.735001,24.0875,23.67,23.977501,22.204445,142185600,343
2016-06-22,24.0625,24.2225,23.8375,23.887501,22.121103,116876400,344
2016-06-23,23.985001,24.0725,23.8125,24.025,22.248436,128960800,345
2016-06-24,23.227501,23.665001,23.1625,23.35,21.623346,301245600,346
2016-06-27,23.25,23.262501,22.875,23.01,21.308495,181958400,347
2016-06-28,23.225,23.415001,23.035,23.397499,21.66733,161779600,348
2016-06-29,23.4925,23.637501,23.407499,23.6,21.85486,146124000,349
2016-06-30,23.610001,23.942499,23.575001,23.9,22.132675,143345600,350
2016-07-01,23.872499,24.1175,23.8325,23.9725,22.19982,104106000,351
2016-07-05,23.8475,23.85,23.615,23.747499,21.991455,110820800,352
2016-07-06,23.65,23.915001,23.592501,23.8825,22.116474,123796400,353
2016-07-07,23.924999,24.125,23.905001,23.985001,22.21139,100558400,354
2016-07-08,24.122499,24.2225,24.012501,24.17,22.382713,115648400,355
2016-07-11,24.1875,24.4125,24.182501,24.245001,22.452164,95179600,356
2016-07-12,24.2925,24.424999,24.280001,24.355,22.554031,96670000,357
2016-07-13,24.352501,24.4175,24.209999,24.217501,22.426697,103568800,358
2016-07-14,24.3475,24.747499,24.33,24.6975,22.871204,155676000,359
2016-07-15,24.73,24.825001,24.625,24.695,22.868885,120548000,360
2016-07-18,24.674999,25.032499,24.65,24.9575,23.11198,145975600,361
2016-07-19,24.889999,25,24.834999,24.967501,23.121239,95119600,362
2016-07-20,25,25.115,24.934999,24.99,23.142073,105104000,363
2016-07-21,24.9575,25.25,24.782499,24.8575,23.019373,130808000,364
2016-07-22,24.815001,24.825001,24.577499,24.665001,22.841108,113254800,365
2016-07-25,24.5625,24.709999,24.23,24.334999,22.535507,161531600,366
2016-07-26,24.205,24.4925,24.105,24.1675,22.380392,224959200,367
2016-07-27,26.067499,26.0875,25.6875,25.737499,23.834299,369379200,368
2016-07-28,25.7075,26.112499,25.705,26.084999,24.156097,159479200,369
2016-07-29,26.047501,26.137501,25.92,26.0525,24.126009,110934800,370
2016-08-01,26.102501,26.5375,26.102501,26.512501,24.551992,152671600,371
2016-08-02,26.512501,26.5175,26,26.120001,24.188517,135266400,372
2016-08-03,26.202499,26.459999,26.192499,26.4475,24.491796,120810400,373
2016-08-04,26.395,26.5,26.32,26.467501,24.643097,109634800,374
2016-08-05,26.567499,26.9125,26.545,26.870001,25.017853,162213600,375
2016-08-08,26.879999,27.092501,26.790001,27.092501,25.225019,112148800,376
2016-08-09,27.057501,27.235001,27.002501,27.202499,25.327433,105260800,377
2016-08-10,27.1775,27.225,26.940001,27,25.138891,96034000,378
2016-08-11,27.129999,27.2325,26.9625,26.9825,25.122599,109938000,379
2016-08-12,26.945,27.110001,26.945,27.045,25.180786,74641600,380
2016-08-15,27.035,27.385,27.02,27.370001,25.483389,103472800,381
2016-08-16,27.407499,27.557501,27.3025,27.344999,25.460112,135177600,382
2016-08-17,27.275,27.342501,27.084999,27.305,25.422869,101424000,383
2016-08-18,27.307501,27.4,27.254999,27.27,25.39028,87938800,384
2016-08-19,27.192499,27.422501,27.09,27.34,25.455456,101472400,385
2016-08-22,27.215,27.275,26.9625,27.127501,25.257605,103280800,386
2016-08-23,27.147499,27.33,27.1325,27.2125,25.336742,85030800,387
2016-08-24,27.1425,27.1875,26.92,27.0075,25.145874,94700400,388
2016-08-25,26.8475,26.969999,26.67,26.8925,25.038799,100344800,389
2016-08-26,26.852501,26.987499,26.577499,26.735001,24.892157,111065200,390
2016-08-29,26.655001,26.860001,26.5725,26.705,24.864225,99881200,391
2016-08-30,26.450001,26.625,26.375,26.5,24.673353,99455600,392
2016-08-31,26.415001,26.6425,26.41,26.525,24.696632,118649600,393
2016-09-01,26.535,26.700001,26.405001,26.682501,24.843277,106806000,394
2016-09-02,26.924999,27,26.705,26.932501,25.076046,107210000,395
2016-09-06,26.975,27.075001,26.877501,26.924999,25.069059,107521600,396
2016-09-07,26.9575,27.190001,26.7675,27.09,25.222681,169457200,397
2016-09-08,26.8125,26.817499,26.309999,26.379999,24.561625,212008000,398
2016-09-09,26.16,26.43,25.782499,25.782499,24.005316,186228000,399
2016-09-12,25.6625,26.43,25.6325,26.360001,24.543009,181171200,400
2016-09-13,26.877501,27.1975,26.809999,26.987499,25.127254,248704800,401
2016-09-14,27.182501,28.2575,27.15,27.942499,26.016422,443554800,402
2016-09-15,28.465,28.932501,28.372499,28.8925,26.900938,359934400,403
2016-09-16,28.780001,29.032499,28.51,28.73,26.749638,319547600,404
2016-09-19,28.797501,29.045,28.3125,28.395,26.437729,188092000,405
2016-09-20,28.262501,28.530001,28.127501,28.3925,26.435408,138057200,406
2016-09-21,28.4625,28.497499,28.110001,28.387501,26.430748,144012800,407
2016-09-22,28.5875,28.735001,28.5,28.655001,26.67981,124296000,408
2016-09-23,28.605,28.6975,27.887501,28.1775,26.235229,209924800,409
2016-09-26,27.91,28.3475,27.887501,28.219999,26.274794,119477600,410
2016-09-27,28.25,28.295,28.084999,28.272499,26.323675,98429600,411
2016-09-28,28.422501,28.66,28.3575,28.487499,26.523853,118564400,412
2016-09-29,28.290001,28.450001,27.950001,28.045,26.111856,143548000,413
2016-09-30,28.115,28.342501,27.950001,28.262501,26.314369,145516400,414
2016-10-03,28.1775,28.262501,28.07,28.129999,26.191002,86807200,415
2016-10-04,28.264999,28.577499,28.157499,28.25,26.302729,118947200,416
2016-10-05,28.35,28.415001,28.172501,28.262501,26.314369,85812400,417
2016-10-06,28.424999,28.584999,28.282499,28.4725,26.509892,115117200,418
2016-10-07,28.577499,28.639999,28.377501,28.514999,26.549463,97433600,419
2016-10-10,28.754999,29.1875,28.68,29.012501,27.012669,144944000,420
2016-10-11,29.424999,29.672501,29.049999,29.075001,27.070866,256164000,421
2016-10-12,29.3375,29.495001,29.1875,29.334999,27.312937,150347200,422
2016-10-13,29.1975,29.360001,28.93,29.245001,27.229147,140769600,423
2016-10-14,29.469999,29.5425,29.282499,29.407499,27.38044,142608800,424
2016-10-17,29.3325,29.459999,29.195,29.387501,27.361824,94499600,425
2016-10-18,29.545,29.5525,29.362499,29.3675,27.343197,98214000,426
2016-10-19,29.3125,29.440001,28.450001,29.280001,27.261728,80138400,427
2016-10-20,29.215,29.344999,29.0825,29.264999,27.247761,96503200,428
2016-10-21,29.202499,29.227501,29.07,29.15,27.140694,92770800,429
2016-10-24,29.275,29.434999,29.25,29.4125,27.385096,94154800,430
2016-10-25,29.487499,29.59,29.327499,29.5625,27.524755,192516000,431
2016-10-26,28.577499,28.924999,28.327499,28.897499,26.905598,264536800,432
2016-10-27,28.8475,28.965,28.525,28.620001,26.647224,138248000,433
2016-10-28,28.467501,28.8025,28.362499,28.43,26.470322,151446800,434
2016-10-31,28.4125,28.557501,28.299999,28.385,26.428419,105677600,435
2016-11-01,28.365,28.442499,27.6325,27.872499,25.951248,175303200,436
2016-11-02,27.85,28.0875,27.807501,27.897499,25.974524,113326800,437
2016-11-03,27.745001,27.865,27.387501,27.4575,25.696114,107730400,438
2016-11-04,27.1325,27.5625,27.0275,27.209999,25.464489,123348000,439
2016-11-07,27.52,27.627501,27.365,27.602501,25.831812,130240000,440
2016-11-08,27.577499,27.93,27.424999,27.764999,25.983889,97016800,441
2016-11-09,27.469999,27.83,27.012501,27.719999,25.941771,236705600,442
2016-11-10,27.772499,27.772499,26.4575,26.9475,25.218828,228538000,443
2016-11-11,26.780001,27.217501,26.637501,27.1075,25.368561,136575600,444
2016-11-14,26.9275,26.952499,26.02,26.4275,24.732189,204702000,445
2016-11-15,26.6425,26.92,26.540001,26.7775,25.059732,129058000,446
2016-11-16,26.674999,27.557501,26.65,27.497499,25.733543,235362000,447
2016-11-17,27.452499,27.5875,27.2075,27.487499,25.724182,110528000,448
2016-11-18,27.43,27.635,27.415001,27.514999,25.749922,113715600,449
2016-11-21,27.530001,27.997499,27.502501,27.932501,26.140636,117058400,450
2016-11-22,27.987499,28.105,27.85,27.950001,26.157017,103862000,451
2016-11-23,27.84,27.877501,27.5825,27.807501,26.023661,109705600,452
2016-11-25,27.782499,27.967501,27.737499,27.9475,26.154678,45903600,453
2016-11-28,27.8575,28.1175,27.8475,27.8925,26.103205,108776000,454
2016-11-29,27.695,28.0075,27.5175,27.865,26.077469,114115200,455
2016-11-30,27.9,28.049999,27.567499,27.629999,25.857542,144649200,456
2016-12-01,27.592501,27.735001,27.2575,27.372499,25.616568,148347600,457
2016-12-02,27.2925,27.522499,27.2125,27.475,25.712492,106112000,458
2016-12-05,27.5,27.5075,27.0625,27.2775,25.527658,137298000,459
2016-12-06,27.375,27.59,27.297501,27.487499,25.724182,104782000,460
2016-12-07,27.315001,27.797501,27.290001,27.7575,25.976868,119994800,461
2016-12-08,27.715,28.1075,27.65,28.030001,26.231886,108273200,462
2016-12-09,28.077499,28.674999,28.077499,28.487499,26.660036,137610400,463
2016-12-12,28.3225,28.75,28.122499,28.325001,26.507967,105497600,464
2016-12-13,28.459999,28.98,28.4375,28.797501,26.950155,174935200,465
2016-12-14,28.76,29.049999,28.745001,28.797501,26.950155,136127200,466
2016-12-15,28.844999,29.182501,28.807501,28.955,27.097549,186098000,467
2016-12-16,29.1175,29.125,28.9125,28.9925,27.132637,177404400,468
2016-12-19,28.950001,29.344999,28.9375,29.16,27.289394,111117600,469
2016-12-20,29.184999,29.375,29.17,29.237499,27.361925,85700000,470
2016-12-21,29.200001,29.35,29.195,29.264999,27.387659,95132800,471
2016-12-22,29.0875,29.127501,28.91,29.0725,27.207512,104343600,472
2016-12-23,28.897499,29.129999,28.897499,29.129999,27.26132,56998000,473
2016-12-27,29.129999,29.450001,29.122499,29.315001,27.434458,73187600,474
2016-12-28,29.379999,29.504999,29.049999,29.190001,27.317476,83623600,475
2016-12-29,29.112499,29.2775,29.1,29.182501,27.310457,60158000,476
2016-12-30,29.1625,29.299999,28.8575,28.955,27.097549,122345200,477
2017-01-03,28.950001,29.0825,28.690001,29.0375,27.174759,115127600,478
2017-01-04,28.9625,29.127501,28.9375,29.004999,27.144339,84472400,479
2017-01-05,28.98,29.215,28.952499,29.1525,27.282381,88774400,480
2017-01-06,29.195,29.540001,29.1175,29.477501,27.586529,127007600,481
2017-01-09,29.487499,29.8575,29.485001,29.747499,27.839211,134247600,482
2017-01-10,29.692499,29.844999,29.575001,29.7775,27.867285,97848400,483
2017-01-11,29.684999,29.9825,29.65,29.9375,28.017017,110354400,484
2017-01-12,29.725,29.825001,29.5525,29.8125,27.900038,108344800,485
2017-01-13,29.7775,29.905001,29.702499,29.76,27.850904,104447600,486
2017-01-17,29.584999,30.059999,29.555,30,28.075514,137759200,487
2017-01-18,30,30.125,29.9275,29.997499,28.073166,94852000,488
2017-01-19,29.85,30.022499,29.842501,29.945,28.024042,102389200,489
2017-01-20,30.112499,30.112499,29.932501,30,28.075514,130391600,490
2017-01-23,30,30.202499,29.942499,30.02,28.094229,88200800,491
2017-01-24,29.887501,30.025,29.875,29.9925,28.068489,92844000,492
2017-01-25,30.105,30.525,30.07,30.469999,28.515356,129510400,493
2017-01-26,30.4175,30.610001,30.4,30.485001,28.529398,105350400,494
2017-01-27,30.535,30.5875,30.4,30.487499,28.531738,82251600,495
2017-01-30,30.2325,30.407499,30.165001,30.407499,28.456873,121510000,496
2017-01-31,30.2875,30.3475,30.155001,30.3375,28.391359,196804000,497
2017-02-01,31.7575,32.622501,31.752501,32.1875,30.122677,447940000,498
2017-02-02,31.995001,32.3475,31.945,32.1325,30.071213,134841600,499
2017-02-03,32.077499,32.297501,32.040001,32.27,30.199894,98029200,500
2017-02-06,32.282501,32.625,32.224998,32.572498,30.482986,107383600,501
2017-02-07,32.634998,33.022499,32.612499,32.8825,30.773096,152735200,502
2017-02-08,32.837502,33.055,32.805,33.009998,30.892416,92016400,503
2017-02-09,32.912498,33.112499,32.779999,33.105,31.115652,113399600,504
2017-02-10,33.115002,33.235001,33.012501,33.029999,31.045158,80262000,505
2017-02-13,33.27,33.455002,33.1875,33.322498,31.320074,92141600,506
2017-02-14,33.3675,33.772499,33.3125,33.755001,31.726587,132904800,507
2017-02-15,33.880001,34.067501,33.654999,33.877499,31.841736,142492400,508
2017-02-16,33.9175,33.974998,33.709999,33.837502,31.804123,90338400,509
2017-02-17,33.775002,33.9575,33.775002,33.93,31.891087,88792800,510
2017-02-21,34.057499,34.1875,33.994999,34.174999,32.121349,98028800,511
2017-02-22,34.107498,34.279999,34.0275,34.2775,32.217693,83347600,512
2017-02-23,34.345001,34.369999,34.075001,34.1325,32.081402,83152800,513
2017-02-24,33.977501,34.165001,33.82,34.165001,32.111946,87106400,514
2017-02-27,34.285,34.360001,34.07,34.232498,32.175388,81029600,515
2017-02-28,34.27,34.360001,34.174999,34.247501,32.189499,93931600,516
2017-03-01,34.4725,35.037498,34.400002,34.947498,32.847424,145658400,517
2017-03-02,35,35.07,34.689999,34.740002,32.652393,104844000,518
2017-03-03,34.695,34.9575,34.647499,34.945,32.845078,84432400,519
2017-03-06,34.842499,34.942501,34.650002,34.834999,32.741684,87000000,520
2017-03-07,34.764999,34.994999,34.697498,34.880001,32.783985,69785200,521
2017-03-08,34.737499,34.950001,34.705002,34.75,32.661797,74828800,522
2017-03-09,34.685001,34.697498,34.262501,34.669998,32.586601,88623600,523
2017-03-10,34.8125,34.84,34.66,34.785,32.694679,78451200,524
2017-03-13,34.712502,34.857498,34.705002,34.799999,32.708786,69686800,525
2017-03-14,34.825001,34.912498,34.709999,34.747501,32.659451,61236400,526
2017-03-15,34.852501,35.1875,34.7575,35.115002,33.00486,102767200,527
2017-03-16,35.18,35.255001,35.064999,35.172501,33.058903,76928000,528
2017-03-17,35.25,35.25,34.9725,34.997501,32.894428,175540000,529
2017-03-20,35.099998,35.375,35.057499,35.365002,33.239849,86168000,530
2017-03-21,35.5275,35.700001,34.932499,34.959999,32.859173,158119600,531
2017-03-22,34.962502,35.400002,34.939999,35.355,33.230442,103440800,532
2017-03-23,35.314999,35.395,35.1525,35.23,33.112953,81385200,533
2017-03-24,35.375,35.435001,35.087502,35.16,33.047153,89582400,534
2017-03-27,34.8475,35.305,34.654999,35.220001,33.10355,94300400,535
2017-03-28,35.227501,36.009998,35.154999,35.950001,33.789684,133499200,536
